Inspection ID,Violation ID,Property ID,Street Number,Street Name,Street Type,City,Zip Code,Inspection Date,Violation Code,Violation Description,Violation Code Type,Property Location
197333,221950,45665,5115,BRINKLEY,RD,CAMP SPRINGS,20748,03/22/2016,1H2,Section 13-118(f),International Property Maintenance Code,"5115 BRINKLEY RD CAMP SPRINGS
MD 20748"
197334,221951,54380,2816,WALTERS,LN,DISTRICT HEIGHTS,20747,03/23/2016,1D2,Section 13-119(a),International Property Maintenance Code,"2816 WALTERS LN DISTRICT HEIGHTS
MD 20747"
197334,221952,54380,2816,WALTERS,LN,DISTRICT HEIGHTS,20747,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"2816 WALTERS LN DISTRICT HEIGHTS
MD 20747"
197334,221953,54380,2816,WALTERS,LN,DISTRICT HEIGHTS,20747,03/23/2016,OWL,"Section 13-181, Section 13-182",PG County Code,"2816 WALTERS LN DISTRICT HEIGHTS
MD 20747"
197335,221954,43724,3912,TRITON,CT,CAMP SPRINGS,20748,03/22/2016,1M1,Section 303.2,International Property Maintenance Code,"3912 TRITON CT CAMP SPRINGS
MD 20748"
197335,221955,43724,3912,TRITON,CT,CAMP SPRINGS,20748,03/22/2016,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"3912 TRITON CT CAMP SPRINGS
MD 20748"
197336,221956,52725,6504,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6504 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197337,221957,11800,4304,51ST,ST,BLADENSBURG,20710,03/22/2016,3A4,Section 303.15,International Property Maintenance Code,"4304 51ST ST
BLADENSBURG, MD 20710
(38.94306, -76.931362)"
197337,221958,11800,4304,51ST,ST,BLADENSBURG,20710,03/22/2016,3E1T,"Section 303.13, Section 303.13.1",International Property Maintenance Code,"4304 51ST ST
BLADENSBURG, MD 20710
(38.94306, -76.931362)"
197337,221959,11800,4304,51ST,ST,BLADENSBURG,20710,03/22/2016,3L1,"Section 605.1, Section 704.1",International Property Maintenance Code,"4304 51ST ST
BLADENSBURG, MD 20710
(38.94306, -76.931362)"
197338,221960,39821,3007,WALTERS,LN,DISTRICT HEIGHTS,20747,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"3007 WALTERS LN DISTRICT HEIGHTS
MD 20747"
197339,221961,40063,2622,PARKLAND,DR,DISTRICT HEIGHTS,20747,03/23/2016,1U4,Section 13-118(e),International Property Maintenance Code,"2622 PARKLAND DR DISTRICT HEIGHTS
MD 20747"
197340,221962,134363,7763,MUNCY,RD,CHEVERLY,20785,03/22/2016,1H7,Section 13-118(a),International Property Maintenance Code,"7763 MUNCY RD
CHEVERLY, MD 20785
(38.923979, -76.872052)"
197341,221963,59314,6618,LACONA,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6618 LACONA ST DISTRICT HEIGHTS
MD 20747"
196892,221964,178768,6521,8TH,PL,HYATTSVILLE,20783,03/11/2016,OWL,"Section 13-181, Section 13-182",PG County Code,"6521 8TH PL
HYATTSVILLE, MD 20783
(38.966989, -76.990053)"
197342,221965,44685,6610,NYACK,PL,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6610 NYACK PL DISTRICT HEIGHTS
MD 20747"
197343,221966,60552,6603,JUNEAU,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H9,"County Code Section 13-264, Section 13-265 & Section 13-267",Prince George's,"6603 JUNEAU ST DISTRICT HEIGHTS
MD 20747"
197344,221967,50495,2912,TROY,PL,DISTRICT HEIGHTS,20747,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"2912 TROY PL DISTRICT HEIGHTS
MD 20747"
197345,221968,60528,6613,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"6613 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197346,221969,42448,6511,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6511 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197347,221970,42448,6511,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6511 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197348,221971,45569,6525,LACONA,ST,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6525 LACONA ST DISTRICT HEIGHTS
MD 20747"
197349,221972,48723,5811,KENTUCKY,AVE,DISTRICT HEIGHTS,20747,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"5811 KENTUCKY AVE DISTRICT HEIGHTS
MD 20747"
197384,222027,201287,5708,64TH,AVE,RIVERDALE,20737,03/23/2016,1S1,Section 13-118(e),International Property Maintenance Code,"5708 64TH AVE
RIVERDALE, MD 20737
(38.95728, -76.908946)"
197385,222028,198781,6402,OLIVER,ST,RIVERDALE,20737,03/23/2016,1O2,"Section 303.1, Section 303.2",International Property Maintenance Code,"6402 OLIVER ST
RIVERDALE, MD 20737
(38.958076, -76.90741)"
197386,222029,200333,5700,EASTPINE,DR,RIVERDALE,20737,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"5700 EASTPINE DR
RIVERDALE, MD 20737
(38.955757, -76.908815)"
197387,222030,201217,5902,EASTPINE,DR,RIVERDALE,20737,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"5902 EASTPINE DR
RIVERDALE, MD 20737
(38.959902, -76.90688)"
197388,222031,200718,6017,MUSTANG,CT,RIVERDALE,20737,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6017 MUSTANG CT
RIVERDALE, MD 20737
(38.958926, -76.91076)"
197389,222032,200648,5710,QUINTANA,ST,RIVERDALE,20737,03/23/2016,1H7,Section 13-118(a),International Property Maintenance Code,"5710 QUINTANA ST
RIVERDALE, MD 20737
(38.961588, -76.917645)"
197390,222033,201945,5712,EASTPINE,DR,RIVERDALE,20737,03/23/2016,1H2,Section 13-118(f),International Property Maintenance Code,"5712 EASTPINE DR
RIVERDALE, MD 20737
(38.956099, -76.907627)"
197421,222073,51673,6516,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6516 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197421,222074,51673,6516,HANSFORD,ST,DISTRICT HEIGHTS,20747,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"6516 HANSFORD ST DISTRICT HEIGHTS
MD 20747"
197423,222082,137648,7606,OXMAN,RD,CHEVERLY,20785,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"7606 OXMAN RD
CHEVERLY, MD 20785
(38.920666, -76.874803)"
197424,222083,40558,6700,LACONA,ST,DISTRICT HEIGHTS,20747,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6700 LACONA ST DISTRICT HEIGHTS
MD 20747"
197425,222084,39016,6509,KENOVA,ST,DISTRICT HEIGHTS,20747,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6509 KENOVA ST DISTRICT HEIGHTS
MD 20747"
197426,222085,58970,2312,SHADYSIDE,AVE,SUITLAND,20746,03/24/2016,1H3,Section 13-118(a),International Property Maintenance Code,"2312 SHADYSIDE AVE
SUITLAND, MD 20746
(38.858251, -76.930963)"
197427,222086,42983,5004,HOLLY SPRING,ST,SUITLAND,20746,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"5004 HOLLY SPRING ST
SUITLAND, MD 20746
(38.862118, -76.925232)"
197444,222140,215046,10514,DEAKINS HALL,DR,HYATTSVILLE,20783,03/24/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"10514 DEAKINS HALL DR
HYATTSVILLE, MD 20783
(39.024343, -76.955839)"
197444,222141,215046,10514,DEAKINS HALL,DR,HYATTSVILLE,20783,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"10514 DEAKINS HALL DR
HYATTSVILLE, MD 20783
(39.024343, -76.955839)"
197444,222142,215046,10514,DEAKINS HALL,DR,HYATTSVILLE,20783,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"10514 DEAKINS HALL DR
HYATTSVILLE, MD 20783
(39.024343, -76.955839)"
197444,222143,215046,10514,DEAKINS HALL,DR,HYATTSVILLE,20783,03/24/2016,1U4,Section 13-118(e),International Property Maintenance Code,"10514 DEAKINS HALL DR
HYATTSVILLE, MD 20783
(39.024343, -76.955839)"
197446,222146,128136,6801,JANET,LN,FORT WASHINGTON,20744,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"6801 JANET LN
FORT WASHINGTON, MD 20744
(38.796391, -76.929457)"
197450,222150,220212,2416,MISTLETOE,PL,HYATTSVILLE,20783,03/23/2016,3C1T,"Section 304.1, Section 13-120, Section 703.1",International Property Maintenance Code,"2416 MISTLETOE PL
HYATTSVILLE, MD 20783
(39.017378, -76.965185)"
197450,222151,220212,2416,MISTLETOE,PL,HYATTSVILLE,20783,03/23/2016,3L1,"Section 605.1, Section 704.1",International Property Maintenance Code,"2416 MISTLETOE PL
HYATTSVILLE, MD 20783
(39.017378, -76.965185)"
197450,222152,220212,2416,MISTLETOE,PL,HYATTSVILLE,20783,03/23/2016,3M6,"Section 13-113(b)(d), Section 401.2",International Property Maintenance Code,"2416 MISTLETOE PL
HYATTSVILLE, MD 20783
(39.017378, -76.965185)"
197452,222154,115279,7817,JAYWICK,AVE,FORT WASHINGTON,20744,03/24/2016,1D2,Section 13-119(a),International Property Maintenance Code,"7817 JAYWICK AVE
FORT WASHINGTON, MD 20744
(38.781411, -76.957426)"
197457,222158,35065,729,GLENEAGLES,DR,FORT WASHINGTON,20744,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"729 GLENEAGLES DR
FORT WASHINGTON, MD 20744
(38.713983, -77.017818)"
197457,222159,35065,729,GLENEAGLES,DR,FORT WASHINGTON,20744,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"729 GLENEAGLES DR
FORT WASHINGTON, MD 20744
(38.713983, -77.017818)"
197459,222161,38441,12704,RADBURN,PL,FORT WASHINGTON,20744,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"12704 RADBURN PL
FORT WASHINGTON, MD 20744
(38.716916, -76.992187)"
197460,222162,38596,907,WRIGLEY,PL,FORT WASHINGTON,20744,03/24/2016,1S1,Section 13-118(e),International Property Maintenance Code,"907 WRIGLEY PL
FORT WASHINGTON, MD 20744
(38.720761, -76.992265)"
197462,222164,125169,8309,RIVER VIEW,LN,FORT WASHINGTON,20744,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"8309 RIVER VIEW LN
FORT WASHINGTON, MD 20744
(38.775051, -77.023244)"
179929,191832,23226,13558,LORD STERLING,PL,UPPER MARLBORO,20772,11/05/2014,OWL,"Section 13-181, Section 13-182",PG County Code,
197462,222165,125169,8309,RIVER VIEW,LN,FORT WASHINGTON,20744,03/24/2016,1U1,Section 13-118(e),International Property Maintenance Code,"8309 RIVER VIEW LN
FORT WASHINGTON, MD 20744
(38.775051, -77.023244)"
197467,222170,26879,12622,PRESTWICK,DR,FORT WASHINGTON,20744,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"12622 PRESTWICK DR
FORT WASHINGTON, MD 20744
(38.716067, -77.006704)"
197467,222171,26879,12622,PRESTWICK,DR,FORT WASHINGTON,20744,03/24/2016,1M1,Section 303.2,International Property Maintenance Code,"12622 PRESTWICK DR
FORT WASHINGTON, MD 20744
(38.716067, -77.006704)"
197469,222172,147663,7720,OXMAN,RD,CHEVERLY,20785,03/24/2016,1H9,"County Code Section 13-264, Section 13-265 & Section 13-267",Prince George's,"7720 OXMAN RD
CHEVERLY, MD 20785
(38.922417, -76.873288)"
197471,222174,132123,7718,OXMAN,RD,CHEVERLY,20785,03/24/2016,1H9,"County Code Section 13-264, Section 13-265 & Section 13-267",Prince George's,"7718 OXMAN RD
CHEVERLY, MD 20785
(38.92239, -76.873402)"
197502,222211,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197502,222212,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,3B1B2,"Section 13-120, Section 703.1",International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197502,222213,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,3B3B2,Section 13-120,International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197502,222214,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,3C1T,"Section 304.1, Section 13-120, Section 703.1",International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197502,222215,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,3E4T,Section 303.13,International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197502,222216,61847,3409,GLENN,DR,SUITLAND,20746,03/24/2016,3N1LR,Section 304.5,International Property Maintenance Code,"3409 GLENN DR
SUITLAND, MD 20746
(38.843536, -76.925923)"
197529,222249,196954,506,HILL,RD,CHEVERLY,20785,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"506 HILL RD
CHEVERLY, MD 20785
(38.896823, -76.881711)"
197529,222250,196954,506,HILL,RD,CHEVERLY,20785,03/24/2016,OWL,"Section 13-181, Section 13-182",PG County Code,"506 HILL RD
CHEVERLY, MD 20785
(38.896823, -76.881711)"
197530,222251,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197530,222252,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1M1,Section 303.2,International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197530,222253,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197531,222254,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197531,222255,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1M1,Section 303.2,International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197531,222256,25591,11110,CONSTELLATION,AVE,FORT WASHINGTON,20744,03/24/2016,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"11110 CONSTELLATION AVE
FORT WASHINGTON, MD 20744
(38.736178, -76.987863)"
197532,222257,116276,301,ELLSWORTH,PL,NATIONAL HARBOR,20745,03/24/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"301 ELLSWORTH PL NATIONAL HARBOR
MD 20745"
197532,222258,116276,301,ELLSWORTH,PL,NATIONAL HARBOR,20745,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"301 ELLSWORTH PL NATIONAL HARBOR
MD 20745"
197532,222259,116276,301,ELLSWORTH,PL,NATIONAL HARBOR,20745,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"301 ELLSWORTH PL NATIONAL HARBOR
MD 20745"
197532,222260,116276,301,ELLSWORTH,PL,NATIONAL HARBOR,20745,03/24/2016,OWL,"Section 13-181, Section 13-182",PG County Code,"301 ELLSWORTH PL NATIONAL HARBOR
MD 20745"
197533,222261,196683,5110,DUEL,PL,CAPITOL HEIGHTS,20743,03/24/2016,1S1,Section 13-118(e),International Property Maintenance Code,"5110 DUEL PL CAPITOL HEIGHTS
MD 20743"
197534,222262,196851,408,YORKNOLLS,DR,CAPITOL HEIGHTS,20743,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"408 YORKNOLLS DR CAPITOL HEIGHTS
MD 20743"
197535,222263,205851,4008,91ST,AVE,CHEVERLY,20785,03/24/2016,1H2,Section 13-118(f),International Property Maintenance Code,"4008 91ST AVE
CHEVERLY, MD 20785
(38.94059, -76.849944)"
179525,191382,122121,5619,FARGO,AVE,NATIONAL HARBOR,20745,03/23/2015,UNFA,"Section 13-113(b)(1), Section 13-113(d)",International Property Maintenance Code,
179525,191383,122121,5619,FARGO,AVE,NATIONAL HARBOR,20745,03/23/2015,UTIL,"Section 505.3, Section 604.1, Section 13-113(b)(1)",International Property Maintenance Code,
179526,191384,630,4824,QUIMBY,AVE,BELTSVILLE,20705,10/29/2014,1H2,Section 13-118(f),International Property Maintenance Code,
197535,222264,205851,4008,91ST,AVE,CHEVERLY,20785,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"4008 91ST AVE
CHEVERLY, MD 20785
(38.94059, -76.849944)"
197535,222265,205851,4008,91ST,AVE,CHEVERLY,20785,03/24/2016,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"4008 91ST AVE
CHEVERLY, MD 20785
(38.94059, -76.849944)"
197535,222266,205851,4008,91ST,AVE,CHEVERLY,20785,03/24/2016,1O2,"Section 303.1, Section 303.2",International Property Maintenance Code,"4008 91ST AVE
CHEVERLY, MD 20785
(38.94059, -76.849944)"
197536,222267,209235,9110,UTICA,PL,SPRINGDALE,20774,03/24/2016,1A1,Section 13-118(b)(e),International Property Maintenance Code,"9110 UTICA PL
SPRINGDALE, MD 20774
(38.940662, -76.848528)"
197536,222268,209235,9110,UTICA,PL,SPRINGDALE,20774,03/24/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"9110 UTICA PL
SPRINGDALE, MD 20774
(38.940662, -76.848528)"
197536,222269,209235,9110,UTICA,PL,SPRINGDALE,20774,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"9110 UTICA PL
SPRINGDALE, MD 20774
(38.940662, -76.848528)"
197536,222270,209235,9110,UTICA,PL,SPRINGDALE,20774,03/24/2016,1M1,Section 303.2,International Property Maintenance Code,"9110 UTICA PL
SPRINGDALE, MD 20774
(38.940662, -76.848528)"
197537,222271,210796,9108,UTICA,PL,SPRINGDALE,20774,03/24/2016,1N1,"Section 303.1, Section 303.7",International Property Maintenance Code,"9108 UTICA PL
SPRINGDALE, MD 20774
(38.940644, -76.848726)"
197537,222272,210796,9108,UTICA,PL,SPRINGDALE,20774,03/24/2016,1N4,"Section 303.7, Building Code Section 4-208",International Property Maintenance Code,"9108 UTICA PL
SPRINGDALE, MD 20774
(38.940644, -76.848726)"
197537,222273,210796,9108,UTICA,PL,SPRINGDALE,20774,03/24/2016,1O1,"Section 303.1, Section 303.6",International Property Maintenance Code,"9108 UTICA PL
SPRINGDALE, MD 20774
(38.940644, -76.848726)"
197537,222274,210796,9108,UTICA,PL,SPRINGDALE,20774,03/24/2016,1O3,"Section 303.13, Section 303.13.1",International Property Maintenance Code,"9108 UTICA PL
SPRINGDALE, MD 20774
(38.940644, -76.848726)"
197538,222275,15786,6603,HILLWOOD,DR,RIVERDALE,20737,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"6603 HILLWOOD DR
RIVERDALE, MD 20737
(38.952955, -76.905988)"
197539,222276,11419,6611,HILLWOOD,DR,RIVERDALE,20737,03/24/2016,1A1,Section 13-118(b)(e),International Property Maintenance Code,"6611 HILLWOOD DR
RIVERDALE, MD 20737
(38.952446, -76.905087)"
197539,222277,11419,6611,HILLWOOD,DR,RIVERDALE,20737,03/24/2016,1H3,Section 13-118(a),International Property Maintenance Code,"6611 HILLWOOD DR
RIVERDALE, MD 20737
(38.952446, -76.905087)"
197539,222278,11419,6611,HILLWOOD,DR,RIVERDALE,20737,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"6611 HILLWOOD DR
RIVERDALE, MD 20737
(38.952446, -76.905087)"
197540,222279,202148,5628,67TH,AVE,RIVERDALE,20737,03/24/2016,1C1,Section 13-118(b)(e),International Property Maintenance Code,"5628 67TH AVE
RIVERDALE, MD 20737
(38.955313, -76.904868)"
197540,222280,202148,5628,67TH,AVE,RIVERDALE,20737,03/24/2016,1D2,Section 13-119(a),International Property Maintenance Code,"5628 67TH AVE
RIVERDALE, MD 20737
(38.955313, -76.904868)"
197540,222281,202148,5628,67TH,AVE,RIVERDALE,20737,03/24/2016,1H7,Section 13-118(a),International Property Maintenance Code,"5628 67TH AVE
RIVERDALE, MD 20737
(38.955313, -76.904868)"
197540,222282,202148,5628,67TH,AVE,RIVERDALE,20737,03/24/2016,1O2,"Section 303.1, Section 303.2",International Property Maintenance Code,"5628 67TH AVE
RIVERDALE, MD 20737
(38.955313, -76.904868)"
197540,222283,202148,5628,67TH,AVE,RIVERDALE,20737,03/24/2016,1P1,"Section 303.5, Section 303.6",International Property Maintenance Code,"5628 67TH AVE
RIVERDALE, MD 20737
(38.955313, -76.904868)"
197541,222284,12865,5401,66TH,PL,RIVERDALE,20737,03/24/2016,1D2,Section 13-119(a),International Property Maintenance Code,"5401 66TH PL
RIVERDALE, MD 20737
(38.953235, -76.906161)"
197541,222285,12865,5401,66TH,PL,RIVERDALE,20737,03/24/2016,1S1,Section 13-118(e),International Property Maintenance Code,"5401 66TH PL
RIVERDALE, MD 20737
(38.953235, -76.906161)"
197544,222292,84411,9527,MONTROSE,ST,UPPER MARLBORO,20772,03/24/2016,UNSO,"Section 108.1.1, Section 13-113(c), Section 13-114",International Property Maintenance Code,"9527 MONTROSE ST
UPPER MARLBORO, MD 20772
(38.797855, -76.843263)"
197545,222293,84411,9527,MONTROSE,ST,UPPER MARLBORO,20772,03/24/2016,1L3G,"Section 11-254, International Property Maintenance Code (2000) 303.15, Section",Fire Code,"9527 MONTROSE ST
UPPER MARLBORO, MD 20772
(38.797855, -76.843263)"
197591,222363,115588,6613,ST BARNABAS,RD,NATIONAL HARBOR,20745,03/28/2016,1F1,Section 13-118(e),International Property Maintenance Code,"6613 ST BARNABAS RD NATIONAL HARBOR
MD 20745"
197591,222364,115588,6613,ST BARNABAS,RD,NATIONAL HARBOR,20745,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"6613 ST BARNABAS RD NATIONAL HARBOR
MD 20745"
197592,222365,251426,2217,HERRING CREEK,DR,ACCOKEEK,20607,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"2217 HERRING CREEK DR
ACCOKEEK, MD 20607
(38.693896, -76.968482)"
197593,222366,25362,1410,OLD MUSKET,LN,FORT WASHINGTON,20744,03/28/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"1410 OLD MUSKET LN
FORT WASHINGTON, MD 20744
(38.740464, -76.984205)"
179526,191385,630,4824,QUIMBY,AVE,BELTSVILLE,20705,10/29/2014,1H7,Section 13-118(a),International Property Maintenance Code,
197593,222367,25362,1410,OLD MUSKET,LN,FORT WASHINGTON,20744,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"1410 OLD MUSKET LN
FORT WASHINGTON, MD 20744
(38.740464, -76.984205)"
197593,222368,25362,1410,OLD MUSKET,LN,FORT WASHINGTON,20744,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"1410 OLD MUSKET LN
FORT WASHINGTON, MD 20744
(38.740464, -76.984205)"
197594,222369,30175,11609,ROULADE,PL,CLINTON,20735,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"11609 ROULADE PL
CLINTON, MD 20735
(38.72917, -76.947196)"
197596,222373,35635,12508,WINDBROOK,DR,CLINTON,20735,03/28/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"12508 WINDBROOK DR
CLINTON, MD 20735
(38.717879, -76.943932)"
197596,222374,35635,12508,WINDBROOK,DR,CLINTON,20735,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"12508 WINDBROOK DR
CLINTON, MD 20735
(38.717879, -76.943932)"
197596,222375,35635,12508,WINDBROOK,DR,CLINTON,20735,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"12508 WINDBROOK DR
CLINTON, MD 20735
(38.717879, -76.943932)"
197598,222378,178350,7000,23RD,AVE,HYATTSVILLE,20783,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"7000 23RD AVE
HYATTSVILLE, MD 20783
(38.97451, -76.971688)"
197601,222382,177987,2305,FORDHAM,ST,HYATTSVILLE,20783,03/28/2016,1H5,"Section 305.2.1, Section 305.3.2",International Property Maintenance Code,"2305 FORDHAM ST
HYATTSVILLE, MD 20783
(38.979612, -76.970126)"
197601,222383,177987,2305,FORDHAM,ST,HYATTSVILLE,20783,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"2305 FORDHAM ST
HYATTSVILLE, MD 20783
(38.979612, -76.970126)"
197602,222384,178589,8906,24TH,AVE,HYATTSVILLE,20783,03/28/2016,1H2,Section 13-118(f),International Property Maintenance Code,"8906 24TH AVE
HYATTSVILLE, MD 20783
(39.002371, -76.966815)"
197602,222385,178589,8906,24TH,AVE,HYATTSVILLE,20783,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"8906 24TH AVE
HYATTSVILLE, MD 20783
(39.002371, -76.966815)"
197604,222387,42656,1308,CENTAUR,DR,DISTRICT HEIGHTS,20747,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"1308 CENTAUR DR DISTRICT HEIGHTS
MD 20747"
197604,222388,42656,1308,CENTAUR,DR,DISTRICT HEIGHTS,20747,03/28/2016,1S1,Section 13-118(e),International Property Maintenance Code,"1308 CENTAUR DR DISTRICT HEIGHTS
MD 20747"
197605,222389,116701,1230,PORTABELLO,CT,NATIONAL HARBOR,20745,03/28/2016,1M1,Section 303.2,International Property Maintenance Code,"1230 PORTABELLO CT NATIONAL HARBOR
MD 20745"
197605,222390,116701,1230,PORTABELLO,CT,NATIONAL HARBOR,20745,03/28/2016,1O1,"Section 303.1, Section 303.6",International Property Maintenance Code,"1230 PORTABELLO CT NATIONAL HARBOR
MD 20745"
197606,222391,117164,6511,BOCK,TER,NATIONAL HARBOR,20745,03/28/2016,1H3,Section 13-118(a),International Property Maintenance Code,"6511 BOCK TER NATIONAL HARBOR
MD 20745
(38.800853, -76.983828)"
197608,222393,48249,1310,CENTAUR,DR,DISTRICT HEIGHTS,20747,03/28/2016,1H5,"Section 305.2.1, Section 305.3.2",International Property Maintenance Code,"1310 CENTAUR DR DISTRICT HEIGHTS
MD 20747"
197608,222394,48249,1310,CENTAUR,DR,DISTRICT HEIGHTS,20747,03/28/2016,1H7,Section 13-118(a),International Property Maintenance Code,"1310 CENTAUR DR DISTRICT HEIGHTS
MD 20747"
197608,222395,48249,1310,CENTAUR,DR,DISTRICT HEIGHTS,20747,03/28/2016,1U3,"Section 302.7.2, Building Code Section 4-140",International Property Maintenance Code,"1310 CENTAUR DR DISTRICT HEIGHTS
MD 20747"
197611,222398,177193,1612,DAYTON,RD,HYATTSVILLE,20783,03/28/2016,1H1,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"1612 DAYTON RD
HYATTSVILLE, MD 20783
(38.971602, -76.983788)"
