avg_bed,tract_number,tract_homevalue_2020,tract_medage_2020,tract_medincome_2020,tract_medincome_2010,tract_pop_2010,tract_pop_2020,great_recession_foreclosures,post_2010_foreclosures,foreclosure_pc_2020,foreclosure_pc_2010,pct_built_2020_later,pct_built_2010_2019,pct_built_2000_2009,pct_built_1990_1999,pct_built_1980_1989,pct_built_1970_1979,pct_built_pre_1960,pct_0_bd,pct_1_bd,pct_2_bd,pct_3_bd,pct_4_more_bd,poverty_2010,poverty_2020,nhwhite_2010,nhwhite_2020,mortgaged_2010,mortgaged_2015,mortgaged_2020,ownoccupied_2010,ownoccupied_2015,ownoccupied_2020,mortgage_change_2010_2015,mortgage_change_2015_2020,mortgage_change_2010_2020,ownoccupied_change_2010_2015,ownoccupied_change_2015_2020,ownoccupied_change_2010_2020,poverty_change_2010_2020,nhwhite_change_2010_2020,medincome_change_2010_2015,medincome_change_2015_2020,medincome_change_2010_2020,pop_change_pct
4,800701,412500,40.9,158741,118169,4362,7868,65,722,91.76410777834265,14.901421366345712,0,0.37909769555339173,0.2606296656929568,0.10321324245374879,0.04738721194417397,0.06783511846802986,0.1418370658876988,0,0.035053554040895815,0.06101914962674456,0.2865952612788056,0.617332035053554,0.003897294818890417,0.018301982714794104,0.08367721228794131,0.03965429588205389,0.749691738594328,0.8148330058939096,0.7898039215686274,0.8631319358816276,0.9361493123772102,0.9203921568627451,0.06514126729958158,-0.02502908432528217,-0.040112182974299415,0.0730173764955826,-0.015757155514465104,0.05726022098111749,0.014404687895903687,-0.04402291640588742,0.06114970931462566,0.26592766856732725,0.34333877751356107,0.8037597432370472
3,800704,268700,40.3,95377,90271,4832,4845,73,591,121.9814241486068,15.107615894039736,0,0.03940455341506129,0.0669877408056042,0.30691768826619964,0.1584938704028021,0.22898423817863398,0.19921190893169877,0.014448336252189142,0.027583187390542906,0.13441330998248688,0.48555166374781084,0.3380035026269702,0.02359271523178808,0.06212590299277606,0.18253311258278146,0.0934984520123839,0.6925038245792963,0.5632411067193676,0.6679407548972767,0.7450280469148394,0.6353754940711462,0.789775441949355,-0.1292627178599287,0.10469964817790911,0.0245630696820196,-0.10965255284369313,0.15439994787820877,0.044747395034515636,0.03853318776098798,-0.08903466057039756,-0.06915842297083227,0.1350621221497596,0.056563015807956044,0.0026903973509933773
4,800705,360300,46.3,136856,133485,4099,4471,52,485,108.47685081637218,12.686020980727006,0.06261398176291794,0.0790273556231003,0.26565349544072947,0.16595744680851063,0.12887537993920972,0.23829787234042554,0.059574468085106386,0.02066869300911854,0.030395136778115502,0.053495440729483285,0.19027355623100303,0.7051671732522796,0.010246401561356429,0.010735853276671885,0.14296169797511588,0.08901811675240438,0.864153627311522,0.7097625329815304,0.8154145077720207,0.9004267425320057,0.7955145118733509,0.9034974093264249,-0.15439109432999165,0.10565197479049038,0.048739119539501274,-0.10491223065865485,0.10798289745307399,0.0030706667944191413,4.894517153154563e-4,-0.05394358122271149,-0.059819455369517174,0.09048605577689244,0.025253773832265798,0.09075384240058551
4,800706,425000,46,133194,130147,3620,3608,49,403,111.69623059866962,13.535911602209945,0,0.04338549075391181,0.5007112375533428,0.13655761024182078,0.08677098150782361,0.051209103840682786,0.1813655761024182,0,0,0.00995732574679943,0.26671408250355616,0.7233285917496444,0.008287292817679558,0.10920177383592018,0.09668508287292818,0.0787139689578714,0.8584362139917695,0.8194552529182879,0.759789156626506,0.9316872427983539,0.9066147859922179,0.8810240963855421,-0.03898096107348159,-0.05966609629178188,0.09864705736526347,-0.025072456806136012,-0.025590689606675765,-0.05066314641281178,0.10091448101824063,-0.017971113915056777,0.05169539059678671,-0.02689315068493151,0.02341198798281943,-0.0033149171270718232
3,800707,369600,50.9,104896,80568,2685,3118,36,337,108.0821039127646,13.40782122905028,0.04831932773109244,0.09873949579831932,0.4019607843137255,0.18277310924369747,0.13375350140056022,0.05742296918767507,0.07703081232492998,0.0063025210084033615,0.14705882352941177,0.15966386554621848,0.2668067226890756,0.42016806722689076,0.08044692737430167,0.05420141116100064,0.17839851024208567,0.09364977549711354,0.6769366197183099,0.5558232931726907,0.6787365177195686,0.7447183098591549,0.7068273092369478,0.825115562403698,-0.12111332654561913,0.12291322454687781,-0.0017998980012586818,-0.03789100062220707,0.11828825316675018,0.08039725254454311,-0.026245516213301033,-0.08474873474497213,0.2256727236619998,0.062237974683544306,0.3019561116075861,0.16126629422718808
4,801003,391800,42.9,147623,79519,3491,4986,53,548,109.90774167669474,15.181896304783729,0.06064690026954178,0.3557951482479784,0.31266846361185985,0.02336028751123091,0.025157232704402517,0.04537286612758311,0.17699910152740342,0,0.014824797843665768,0.051662174303683736,0.36792452830188677,0.5655884995507637,0.03351475221999427,0.030284797432811872,0.33228301346319106,0.12434817488969113,0.6657183499288762,0.6531061022539857,0.6395989974937344,0.8805120910384068,0.8488180318856514,0.7784461152882205,-0.012612247674890553,-0.013507104760251298,0.02611935243514185,-0.03169405915275536,-0.07037191659743092,-0.10206597575018628,-0.003229954787182396,-0.20793483857349992,0.36670481268627625,0.3583396976416787,0.8564494020297035,0.4282440561443712
4,801004,387900,42.1,131964,106709,3697,4641,57,566,121.95647489765136,15.417906410603193,0.040654997176736304,0.15189158667419536,0.30547713156408807,0.04686617730095991,0.14342179559570864,0.05194805194805195,0.2597402597402597,0.019198193111236588,0,0.049689440993788817,0.21852060982495766,0.7125917560700169,0.013524479307546659,0.03425985778926956,0.1915066269948607,0.2283990519284637,0.7063609467455622,0.7395061728395061,0.7071024512884978,0.8927514792899408,0.8561728395061728,0.8416090509113765,0.03314522609394399,-0.032403721551008347,-7.415045429356448e-4,-0.03657863978376796,-0.014563788594796345,-0.05114242837856431,0.020735378481722896,0.03689242493360298,0.11502310020710531,0.10909961927334157,0.2366716959206815,0.2553421693264809
4,801005,325800,52.2,128611,113750,4268,3753,48,479,127.6312283506528,11.246485473289598,0,0.08590308370044053,0.16152716593245228,0.3524229074889868,0.08076358296622614,0.2599118942731278,0.05947136563876652,0,0,0.032305433186490456,0.34140969162995594,0.6262848751835536,0.008434864104967198,0.017319477751132427,0.11433926897844424,0.12416733280042633,0.8762190547636909,0.7168347556245152,0.8401305057096248,0.9609902475618904,0.8370830100853375,0.9567699836867863,-0.15938429913917573,0.12329575008510962,0.03608854905406611,-0.12390723747655297,0.11968697360144886,-0.004220263875104102,0.0088846136461652285,0.009828063821982091,0.13834725274725274,-0.006765157892298069,0.13064615384615386,-0.12066541705716964
4,801006,323900,48.1,120484,112689,3922,5122,71,381,74.38500585708707,18.103008669046407,0,0,0.2630155510480054,0.20081135902636918,0.1737660581473969,0.1926977687626775,0.16970926301555106,0,0,0.014198782961460446,0.367816091954023,0.6179851250845165,0.02855685874553799,0.024014057008980867,0.10147883732789394,0.04861382272549785,0.7926646706586826,0.7574654042243263,0.7788679245283019,0.905688622754491,0.85360524399126,0.849811320754717,-0.035199266434356336,0.021402520303975603,0.013796746130380733,-0.05208337876323099,-0.0037939232365430398,-0.05587730199977403,-0.004542801736557123,-0.052865014602396086,-0.13051850668654438,0.22966697625049753,0.06917267878852416,0.3059663437021928
4,801207,334200,47,132095,119087,4209,4224,46,420,99.43181818181817,10.92896174863388,0,0.04553734061930783,0.11900425015179114,0.34183363691560414,0.16697024893746204,0.13479052823315119,0.19186399514268368,0.01700060716454159,0,0.07710989678202793,0.3466909532483303,0.5591985428051002,0.023045854122119267,0.013494318181818182,0.15157994773105252,0.09564393939393939,0.7432975871313673,0.7,0.6697068403908795,0.7962466487935657,0.8006535947712419,0.8371335504885994,-0.04329758713136733,-0.03029315960912049,0.07359074674048782,0.004406945977676213,0.036479955717357515,0.04088690169503373,-0.009551535940301085,-0.055936008337113124,-0.08421574143273405,0.21123622292724972,0.10923106636324703,0.003563791874554526
4,801208,354200,41.1,116701,107663,3616,5221,54,435,83.31737215092893,14.933628318584072,0.01680672268907563,0.15861344537815125,0.15966386554621848,0.32983193277310924,0,0.14233193277310924,0.19275210084033614,0,0,0.01995798319327731,0.38918067226890757,0.5908613445378151,0,0.03619996169316223,0.16261061946902655,0.04730894464661942,0.7970335675253708,0.866089273817455,0.7430985915492958,0.8743169398907104,0.9473684210526315,0.8890140845070422,0.06905570629208424,-0.12299068226815923,0.053934975976074995,0.07305148116192117,-0.0583543365455893,0.01469714461633187,0.03619996169316223,-0.11530167482240714,0.0028886432664889518,0.08082501342915888,0.08394713132645384,0.44386061946902655
4,801209,281200,41.7,103969,93108,4517,4476,63,548,122.4307417336908,13.94731016161169,0,0.018645121193287758,0.07022995649471722,0.19825978868862648,0.2697327532628962,0.2554381603480423,0.18769422001243008,0,0,0.02175264139216905,0.41578620261031696,0.562461155997514,0.04781934912552579,0.04758713136729222,0.07571396944874917,0.08020554066130474,0.8256203890006707,0.8103130755064457,0.7514638906961614,0.892018779342723,0.9011663597298957,0.878334417696812,-0.015307313494224983,-0.05884918481028434,0.07415649830450932,0.009147580387172671,-0.022831942033083696,-0.013684361645911025,-2.3221775823356605e-4,0.00449157121255557,0.1637560682218499,-0.040478058234506946,0.11664948232160502,-0.009076820898826655
4,801210,310000,38.7,74281,76484,4635,3951,52,407,103.01189572260188,11.218985976267529,0,0.060024009603841535,0.11464585834333733,0.2575030012004802,0.32533013205282113,0.12484993997599039,0.11764705882352941,0.007202881152460984,0.015006002400960384,0.019807923169267706,0.4375750300120048,0.5204081632653061,0.011003236245954692,0.05796001012401924,0.06645091693635383,0.04049607694254619,0.7793923381770145,0.7167854828256643,0.6139119336311423,0.9121532364597094,0.8522359040829552,0.7249521378430122,-0.06260685535135013,-0.10287354919452207,0.1654804045458722,-0.05991733237675412,-0.12728376623994309,-0.1872010986166972,0.046956773878064545,-0.025954839993807634,0.333023900423618,-0.27143347555294,-0.028803409863500863,-0.14757281553398058
4,801211,284200,45.3,101636,93367,3068,2729,33,327,119.8241113961158,10.756192959582789,0,0,0.23076923076923078,0.21057692307692308,0.08076923076923077,0.13653846153846153,0.34134615384615385,0,0,0.023076923076923078,0.41923076923076924,0.5576923076923077,0.038461538461538464,0.07951630633931843,0.1150586701434159,0.08574569439355074,0.7247542448614834,0.7593582887700535,0.8018018018018018,0.840929401251117,0.838680926916221,0.9169169169169169,0.03460404390857008,0.042443513031748314,-0.0770475569403184,-0.0022484743348960556,0.07823599000069592,0.07598751566579987,0.041054767877779966,-0.02931297574986516,0.15003159574582026,-0.05344819557625145,0.08856448209752911,-0.11049543676662321
4,801212,334900,43.3,115414,89250,3388,3453,46,354,102.51954821894005,13.57733175914994,0,0.015138772077375946,0.005046257359125316,0.005887300252312868,0.034482758620689655,0.04373423044575273,0.8957106812447435,0,0.01682085786375105,0.007569386038687973,0.34146341463414637,0.6341463414634146,0.028630460448642266,0.04749493194323776,0.1372491145218418,0.06747755574862438,0.6619964973730298,0.7127024722932651,0.6809090909090909,0.8581436077057794,0.8508098891730606,0.8218181818181818,0.05070597492023532,-0.0317933813841742,-0.018912593536061117,-0.007333718532718803,-0.02899170735487877,-0.03632542588759757,0.018864471494595497,-0.06977155877321742,0.1251204481792717,0.1493472220839101,0.29315406162464985,0.019185360094451005
